buying,maint,doors,persons,lug-boot,safety,label
buying-med,maint-high,5more-doors,4-persons,lb-big,sf-med,acc
buying-med,maint-high,5more-doors,4-persons,lb-big,sf-high,acc
buying-med,maint-high,5more-doors,more-persons,lb-small,sf-low,unacc
buying-med,maint-high,5more-doors,more-persons,lb-small,sf-med,unacc
buying-med,maint-high,5more-doors,more-persons,lb-small,sf-high,acc
buying-med,maint-high,5more-doors,more-persons,lb-med,sf-low,unacc
buying-med,maint-high,5more-doors,more-persons,lb-med,sf-med,acc
buying-med,maint-high,5more-doors,more-persons,lb-med,sf-high,acc
buying-med,maint-high,5more-doors,more-persons,lb-big,sf-low,unacc
buying-med,maint-high,5more-doors,more-persons,lb-big,sf-med,acc
buying-med,maint-high,5more-doors,more-persons,lb-big,sf-high,acc
buying-med,maint-med,2-doors,2-persons,lb-small,sf-low,unacc
buying-med,maint-med,2-doors,2-persons,lb-small,sf-med,unacc
buying-med,maint-med,2-doors,2-persons,lb-small,sf-high,unacc
buying-med,maint-med,2-doors,2-persons,lb-med,sf-low,unacc
buying-med,maint-med,2-doors,2-persons,lb-med,sf-med,unacc
buying-med,maint-med,2-doors,2-persons,lb-med,sf-high,unacc
buying-med,maint-med,2-doors,2-persons,lb-big,sf-low,unacc
buying-med,maint-med,2-doors,2-persons,lb-big,sf-med,unacc
buying-med,maint-med,2-doors,2-persons,lb-big,sf-high,unacc
buying-med,maint-med,2-doors,4-persons,lb-small,sf-low,unacc
buying-med,maint-med,2-doors,4-persons,lb-small,sf-med,acc
buying-med,maint-med,2-doors,4-persons,lb-small,sf-high,acc
buying-med,maint-med,2-doors,4-persons,lb-med,sf-low,unacc
buying-med,maint-med,2-doors,4-persons,lb-med,sf-med,acc
buying-med,maint-med,2-doors,4-persons,lb-med,sf-high,acc
buying-med,maint-med,2-doors,4-persons,lb-big,sf-low,unacc
buying-med,maint-med,2-doors,4-persons,lb-big,sf-med,acc
buying-med,maint-med,2-doors,4-persons,lb-big,sf-high,vgood
buying-med,maint-med,2-doors,more-persons,lb-small,sf-low,unacc
buying-med,maint-med,2-doors,more-persons,lb-small,sf-med,unacc
buying-med,maint-med,2-doors,more-persons,lb-small,sf-high,unacc
buying-med,maint-med,2-doors,more-persons,lb-med,sf-low,unacc
buying-med,maint-med,2-doors,more-persons,lb-med,sf-med,acc
buying-med,maint-med,2-doors,more-persons,lb-med,sf-high,acc
buying-med,maint-med,2-doors,more-persons,lb-big,sf-low,unacc
buying-med,maint-med,2-doors,more-persons,lb-big,sf-med,acc
buying-med,maint-med,2-doors,more-persons,lb-big,sf-high,vgood
buying-med,maint-med,3-doors,2-persons,lb-small,sf-low,unacc
buying-med,maint-med,3-doors,2-persons,lb-small,sf-med,unacc
buying-med,maint-med,3-doors,2-persons,lb-small,sf-high,unacc
buying-med,maint-med,3-doors,2-persons,lb-med,sf-low,unacc
buying-med,maint-med,3-doors,2-persons,lb-med,sf-med,unacc
buying-med,maint-med,3-doors,2-persons,lb-med,sf-high,unacc
buying-med,maint-med,3-doors,2-persons,lb-big,sf-low,unacc
buying-med,maint-med,3-doors,2-persons,lb-big,sf-med,unacc
buying-med,maint-med,3-doors,2-persons,lb-big,sf-high,unacc
buying-med,maint-med,3-doors,4-persons,lb-small,sf-low,unacc
buying-med,maint-med,3-doors,4-persons,lb-small,sf-med,acc
buying-med,maint-med,3-doors,4-persons,lb-small,sf-high,acc
buying-med,maint-med,3-doors,4-persons,lb-med,sf-low,unacc
buying-med,maint-med,3-doors,4-persons,lb-med,sf-med,acc
buying-med,maint-med,3-doors,4-persons,lb-med,sf-high,acc
buying-med,maint-med,3-doors,4-persons,lb-big,sf-low,unacc
buying-med,maint-med,3-doors,4-persons,lb-big,sf-med,acc
buying-med,maint-med,3-doors,4-persons,lb-big,sf-high,vgood
buying-med,maint-med,3-doors,more-persons,lb-small,sf-low,unacc
buying-med,maint-med,3-doors,more-persons,lb-small,sf-med,acc
buying-med,maint-med,3-doors,more-persons,lb-small,sf-high,acc
buying-med,maint-med,3-doors,more-persons,lb-med,sf-low,unacc
buying-med,maint-med,3-doors,more-persons,lb-med,sf-med,acc
buying-med,maint-med,3-doors,more-persons,lb-med,sf-high,vgood
buying-med,maint-med,3-doors,more-persons,lb-big,sf-low,unacc
buying-med,maint-med,3-doors,more-persons,lb-big,sf-med,acc
buying-med,maint-med,3-doors,more-persons,lb-big,sf-high,vgood
buying-med,maint-med,4-doors,2-persons,lb-small,sf-low,unacc
buying-med,maint-med,4-doors,2-persons,lb-small,sf-med,unacc
buying-med,maint-med,4-doors,2-persons,lb-small,sf-high,unacc
buying-med,maint-med,4-doors,2-persons,lb-med,sf-low,unacc
buying-med,maint-med,4-doors,2-persons,lb-med,sf-med,unacc
buying-med,maint-med,4-doors,2-persons,lb-med,sf-high,unacc
buying-med,maint-med,4-doors,2-persons,lb-big,sf-low,unacc
buying-med,maint-med,4-doors,2-persons,lb-big,sf-med,unacc
buying-med,maint-med,4-doors,2-persons,lb-big,sf-high,unacc
buying-med,maint-med,4-doors,4-persons,lb-small,sf-low,unacc
buying-med,maint-med,4-doors,4-persons,lb-small,sf-med,acc
buying-med,maint-med,4-doors,4-persons,lb-small,sf-high,acc
buying-med,maint-med,4-doors,4-persons,lb-med,sf-low,unacc
buying-med,maint-med,4-doors,4-persons,lb-med,sf-med,acc
buying-med,maint-med,4-doors,4-persons,lb-med,sf-high,vgood
buying-med,maint-med,4-doors,4-persons,lb-big,sf-low,unacc
buying-med,maint-med,4-doors,4-persons,lb-big,sf-med,acc
buying-med,maint-med,4-doors,4-persons,lb-big,sf-high,vgood
buying-med,maint-med,4-doors,more-persons,lb-small,sf-low,unacc
buying-med,maint-med,4-doors,more-persons,lb-small,sf-med,acc
buying-med,maint-med,4-doors,more-persons,lb-small,sf-high,acc
buying-med,maint-med,4-doors,more-persons,lb-med,sf-low,unacc
buying-med,maint-med,4-doors,more-persons,lb-med,sf-med,acc
buying-med,maint-med,4-doors,more-persons,lb-med,sf-high,vgood
buying-med,maint-med,4-doors,more-persons,lb-big,sf-low,unacc
buying-med,maint-med,4-doors,more-persons,lb-big,sf-med,acc
buying-med,maint-med,4-doors,more-persons,lb-big,sf-high,vgood
buying-med,maint-med,5more-doors,2-persons,lb-small,sf-low,unacc
buying-med,maint-med,5more-doors,2-persons,lb-small,sf-med,unacc
buying-med,maint-med,5more-doors,2-persons,lb-small,sf-high,unacc
buying-med,maint-med,5more-doors,2-persons,lb-med,sf-low,unacc
buying-med,maint-med,5more-doors,2-persons,lb-med,sf-med,unacc
buying-med,maint-med,5more-doors,2-persons,lb-med,sf-high,unacc
buying-med,maint-med,5more-doors,2-persons,lb-big,sf-low,unacc
buying-med,maint-med,5more-doors,2-persons,lb-big,sf-med,unacc
buying-med,maint-med,5more-doors,2-persons,lb-big,sf-high,unacc
buying-med,maint-med,5more-doors,4-persons,lb-small,sf-low,unacc
buying-med,maint-med,5more-doors,4-persons,lb-small,sf-med,acc
buying-med,maint-med,5more-doors,4-persons,lb-small,sf-high,acc
buying-med,maint-med,5more-doors,4-persons,lb-med,sf-low,unacc
buying-med,maint-med,5more-doors,4-persons,lb-med,sf-med,acc
buying-med,maint-med,5more-doors,4-persons,lb-med,sf-high,vgood
buying-med,maint-med,5more-doors,4-persons,lb-big,sf-low,unacc
buying-med,maint-med,5more-doors,4-persons,lb-big,sf-med,acc
buying-med,maint-med,5more-doors,4-persons,lb-big,sf-high,vgood
buying-med,maint-med,5more-doors,more-persons,lb-small,sf-low,unacc
buying-med,maint-med,5more-doors,more-persons,lb-small,sf-med,acc
buying-med,maint-med,5more-doors,more-persons,lb-small,sf-high,acc
buying-med,maint-med,5more-doors,more-persons,lb-med,sf-low,unacc
buying-med,maint-med,5more-doors,more-persons,lb-med,sf-med,acc
buying-med,maint-med,5more-doors,more-persons,lb-med,sf-high,vgood
buying-med,maint-med,5more-doors,more-persons,lb-big,sf-low,unacc
buying-med,maint-med,5more-doors,more-persons,lb-big,sf-med,acc
buying-med,maint-med,5more-doors,more-persons,lb-big,sf-high,vgood
buying-med,maint-low,2-doors,2-persons,lb-small,sf-low,unacc
buying-med,maint-low,2-doors,2-persons,lb-small,sf-med,unacc
buying-med,maint-low,2-doors,2-persons,lb-small,sf-high,unacc
buying-med,maint-low,2-doors,2-persons,lb-med,sf-low,unacc
buying-med,maint-low,2-doors,2-persons,lb-med,sf-med,unacc
buying-med,maint-low,2-doors,2-persons,lb-med,sf-high,unacc
buying-med,maint-low,2-doors,2-persons,lb-big,sf-low,unacc
buying-med,maint-low,2-doors,2-persons,lb-big,sf-med,unacc
buying-med,maint-low,2-doors,2-persons,lb-big,sf-high,unacc
buying-med,maint-low,2-doors,4-persons,lb-small,sf-low,unacc
buying-med,maint-low,2-doors,4-persons,lb-small,sf-med,acc
buying-med,maint-low,2-doors,4-persons,lb-small,sf-high,good
buying-med,maint-low,2-doors,4-persons,lb-med,sf-low,unacc
buying-med,maint-low,2-doors,4-persons,lb-med,sf-med,acc
buying-med,maint-low,2-doors,4-persons,lb-med,sf-high,good
buying-med,maint-low,2-doors,4-persons,lb-big,sf-low,unacc
buying-med,maint-low,2-doors,4-persons,lb-big,sf-med,good
buying-med,maint-low,2-doors,4-persons,lb-big,sf-high,vgood
buying-med,maint-low,2-doors,more-persons,lb-small,sf-low,unacc
buying-med,maint-low,2-doors,more-persons,lb-small,sf-med,unacc
buying-med,maint-low,2-doors,more-persons,lb-small,sf-high,unacc
buying-med,maint-low,2-doors,more-persons,lb-med,sf-low,unacc
buying-med,maint-low,2-doors,more-persons,lb-med,sf-med,acc
buying-med,maint-low,2-doors,more-persons,lb-med,sf-high,good
buying-med,maint-low,2-doors,more-persons,lb-big,sf-low,unacc
buying-med,maint-low,2-doors,more-persons,lb-big,sf-med,good
buying-med,maint-low,2-doors,more-persons,lb-big,sf-high,vgood
buying-med,maint-low,3-doors,2-persons,lb-small,sf-low,unacc
buying-med,maint-low,3-doors,2-persons,lb-small,sf-med,unacc
buying-med,maint-low,3-doors,2-persons,lb-small,sf-high,unacc
buying-med,maint-low,3-doors,2-persons,lb-med,sf-low,unacc
buying-med,maint-low,3-doors,2-persons,lb-med,sf-med,unacc
buying-med,maint-low,3-doors,2-persons,lb-med,sf-high,unacc
buying-med,maint-low,3-doors,2-persons,lb-big,sf-low,unacc
buying-med,maint-low,3-doors,2-persons,lb-big,sf-med,unacc
buying-med,maint-low,3-doors,2-persons,lb-big,sf-high,unacc
buying-med,maint-low,3-doors,4-persons,lb-small,sf-low,unacc
buying-med,maint-low,3-doors,4-persons,lb-small,sf-med,acc
buying-med,maint-low,3-doors,4-persons,lb-small,sf-high,good
buying-med,maint-low,3-doors,4-persons,lb-med,sf-low,unacc
buying-med,maint-low,3-doors,4-persons,lb-med,sf-med,acc
buying-med,maint-low,3-doors,4-persons,lb-med,sf-high,good
buying-med,maint-low,3-doors,4-persons,lb-big,sf-low,unacc
buying-med,maint-low,3-doors,4-persons,lb-big,sf-med,good
buying-med,maint-low,3-doors,4-persons,lb-big,sf-high,vgood
buying-med,maint-low,3-doors,more-persons,lb-small,sf-low,unacc
buying-med,maint-low,3-doors,more-persons,lb-small,sf-med,acc
buying-med,maint-low,3-doors,more-persons,lb-small,sf-high,good
buying-med,maint-low,3-doors,more-persons,lb-med,sf-low,unacc
buying-med,maint-low,3-doors,more-persons,lb-med,sf-med,good
buying-med,maint-low,3-doors,more-persons,lb-med,sf-high,vgood
buying-med,maint-low,3-doors,more-persons,lb-big,sf-low,unacc
buying-med,maint-low,3-doors,more-persons,lb-big,sf-med,good
buying-med,maint-low,3-doors,more-persons,lb-big,sf-high,vgood
buying-med,maint-low,4-doors,2-persons,lb-small,sf-low,unacc
buying-med,maint-low,4-doors,2-persons,lb-small,sf-med,unacc
buying-med,maint-low,4-doors,2-persons,lb-small,sf-high,unacc
buying-med,maint-low,4-doors,2-persons,lb-med,sf-low,unacc
buying-med,maint-low,4-doors,2-persons,lb-med,sf-med,unacc
buying-med,maint-low,4-doors,2-persons,lb-med,sf-high,unacc
buying-med,maint-low,4-doors,2-persons,lb-big,sf-low,unacc
buying-med,maint-low,4-doors,2-persons,lb-big,sf-med,unacc
buying-med,maint-low,4-doors,2-persons,lb-big,sf-high,unacc
buying-med,maint-low,4-doors,4-persons,lb-small,sf-low,unacc
buying-med,maint-low,4-doors,4-persons,lb-small,sf-med,acc
buying-med,maint-low,4-doors,4-persons,lb-small,sf-high,good
buying-med,maint-low,4-doors,4-persons,lb-med,sf-low,unacc
buying-med,maint-low,4-doors,4-persons,lb-med,sf-med,good
buying-med,maint-low,4-doors,4-persons,lb-med,sf-high,vgood
buying-med,maint-low,4-doors,4-persons,lb-big,sf-low,unacc
buying-med,maint-low,4-doors,4-persons,lb-big,sf-med,good
buying-med,maint-low,4-doors,4-persons,lb-big,sf-high,vgood
buying-med,maint-low,4-doors,more-persons,lb-small,sf-low,unacc
buying-med,maint-low,4-doors,more-persons,lb-small,sf-med,acc
buying-med,maint-low,4-doors,more-persons,lb-small,sf-high,good
buying-med,maint-low,4-doors,more-persons,lb-med,sf-low,unacc
buying-med,maint-low,4-doors,more-persons,lb-med,sf-med,good
buying-med,maint-low,4-doors,more-persons,lb-med,sf-high,vgood
buying-med,maint-low,4-doors,more-persons,lb-big,sf-low,unacc
buying-med,maint-low,4-doors,more-persons,lb-big,sf-med,good
buying-med,maint-low,4-doors,more-persons,lb-big,sf-high,vgood
buying-med,maint-low,5more-doors,2-persons,lb-small,sf-low,unacc
buying-med,maint-low,5more-doors,2-persons,lb-small,sf-med,unacc
buying-med,maint-low,5more-doors,2-persons,lb-small,sf-high,unacc
buying-med,maint-low,5more-doors,2-persons,lb-med,sf-low,unacc
buying-med,maint-low,5more-doors,2-persons,lb-med,sf-med,unacc
buying-med,maint-low,5more-doors,2-persons,lb-med,sf-high,unacc
buying-med,maint-low,5more-doors,2-persons,lb-big,sf-low,unacc
buying-med,maint-low,5more-doors,2-persons,lb-big,sf-med,unacc
buying-med,maint-low,5more-doors,2-persons,lb-big,sf-high,unacc
buying-med,maint-low,5more-doors,4-persons,lb-small,sf-low,unacc
buying-med,maint-low,5more-doors,4-persons,lb-small,sf-med,acc
buying-med,maint-low,5more-doors,4-persons,lb-small,sf-high,good
buying-med,maint-low,5more-doors,4-persons,lb-med,sf-low,unacc
buying-med,maint-low,5more-doors,4-persons,lb-med,sf-med,good
buying-med,maint-low,5more-doors,4-persons,lb-med,sf-high,vgood
buying-med,maint-low,5more-doors,4-persons,lb-big,sf-low,unacc
buying-med,maint-low,5more-doors,4-persons,lb-big,sf-med,good
buying-med,maint-low,5more-doors,4-persons,lb-big,sf-high,vgood
buying-med,maint-low,5more-doors,more-persons,lb-small,sf-low,unacc
buying-med,maint-low,5more-doors,more-persons,lb-small,sf-med,acc
buying-med,maint-low,5more-doors,more-persons,lb-small,sf-high,good
buying-med,maint-low,5more-doors,more-persons,lb-med,sf-low,unacc
buying-med,maint-low,5more-doors,more-persons,lb-med,sf-med,good
buying-med,maint-low,5more-doors,more-persons,lb-med,sf-high,vgood
buying-med,maint-low,5more-doors,more-persons,lb-big,sf-low,unacc
buying-med,maint-low,5more-doors,more-persons,lb-big,sf-med,good
buying-med,maint-low,5more-doors,more-persons,lb-big,sf-high,vgood
buying-low,maint-vmaint-high,2-doors,2-persons,lb-small,sf-low,unacc
buying-low,maint-vmaint-high,2-doors,2-persons,lb-small,sf-med,unacc
buying-low,maint-vmaint-high,2-doors,2-persons,lb-small,sf-high,unacc
buying-low,maint-vmaint-high,2-doors,2-persons,lb-med,sf-low,unacc
buying-low,maint-vmaint-high,2-doors,2-persons,lb-med,sf-med,unacc
buying-low,maint-vmaint-high,2-doors,2-persons,lb-med,sf-high,unacc
buying-low,maint-vmaint-high,2-doors,2-persons,lb-big,sf-low,unacc
buying-low,maint-vmaint-high,2-doors,2-persons,lb-big,sf-med,unacc
buying-low,maint-vmaint-high,2-doors,2-persons,lb-big,sf-high,unacc
buying-low,maint-vmaint-high,2-doors,4-persons,lb-small,sf-low,unacc
buying-low,maint-vmaint-high,2-doors,4-persons,lb-small,sf-med,unacc
buying-low,maint-vmaint-high,2-doors,4-persons,lb-small,sf-high,acc
buying-low,maint-vmaint-high,2-doors,4-persons,lb-med,sf-low,unacc
buying-low,maint-vmaint-high,2-doors,4-persons,lb-med,sf-med,unacc
buying-low,maint-vmaint-high,2-doors,4-persons,lb-med,sf-high,acc
buying-low,maint-vmaint-high,2-doors,4-persons,lb-big,sf-low,unacc
buying-low,maint-vmaint-high,2-doors,4-persons,lb-big,sf-med,acc
buying-low,maint-vmaint-high,2-doors,4-persons,lb-big,sf-high,acc
buying-low,maint-vmaint-high,2-doors,more-persons,lb-small,sf-low,unacc
buying-low,maint-vmaint-high,2-doors,more-persons,lb-small,sf-med,unacc
buying-low,maint-vmaint-high,2-doors,more-persons,lb-small,sf-high,unacc
buying-low,maint-vmaint-high,2-doors,more-persons,lb-med,sf-low,unacc
buying-low,maint-vmaint-high,2-doors,more-persons,lb-med,sf-med,unacc
buying-low,maint-vmaint-high,2-doors,more-persons,lb-med,sf-high,acc
buying-low,maint-vmaint-high,2-doors,more-persons,lb-big,sf-low,unacc
buying-low,maint-vmaint-high,2-doors,more-persons,lb-big,sf-med,acc
buying-low,maint-vmaint-high,2-doors,more-persons,lb-big,sf-high,acc
buying-low,maint-vmaint-high,3-doors,2-persons,lb-small,sf-low,unacc
buying-low,maint-vmaint-high,3-doors,2-persons,lb-small,sf-med,unacc
buying-low,maint-vmaint-high,3-doors,2-persons,lb-small,sf-high,unacc
buying-low,maint-vmaint-high,3-doors,2-persons,lb-med,sf-low,unacc
buying-low,maint-vmaint-high,3-doors,2-persons,lb-med,sf-med,unacc
buying-low,maint-vmaint-high,3-doors,2-persons,lb-med,sf-high,unacc
buying-low,maint-vmaint-high,3-doors,2-persons,lb-big,sf-low,unacc
buying-low,maint-vmaint-high,3-doors,2-persons,lb-big,sf-med,unacc
buying-low,maint-vmaint-high,3-doors,2-persons,lb-big,sf-high,unacc
buying-low,maint-vmaint-high,3-doors,4-persons,lb-small,sf-low,unacc
buying-low,maint-vmaint-high,3-doors,4-persons,lb-small,sf-med,unacc
buying-low,maint-vmaint-high,3-doors,4-persons,lb-small,sf-high,acc
buying-low,maint-vmaint-high,3-doors,4-persons,lb-med,sf-low,unacc
buying-low,maint-vmaint-high,3-doors,4-persons,lb-med,sf-med,unacc
buying-low,maint-vmaint-high,3-doors,4-persons,lb-med,sf-high,acc
buying-low,maint-vmaint-high,3-doors,4-persons,lb-big,sf-low,unacc
buying-low,maint-vmaint-high,3-doors,4-persons,lb-big,sf-med,acc
buying-low,maint-vmaint-high,3-doors,4-persons,lb-big,sf-high,acc
buying-low,maint-vmaint-high,3-doors,more-persons,lb-small,sf-low,unacc
buying-low,maint-vmaint-high,3-doors,more-persons,lb-small,sf-med,unacc
buying-low,maint-vmaint-high,3-doors,more-persons,lb-small,sf-high,acc
buying-low,maint-vmaint-high,3-doors,more-persons,lb-med,sf-low,unacc
buying-low,maint-vmaint-high,3-doors,more-persons,lb-med,sf-med,acc
buying-low,maint-vmaint-high,3-doors,more-persons,lb-med,sf-high,acc
buying-low,maint-vmaint-high,3-doors,more-persons,lb-big,sf-low,unacc
buying-low,maint-vmaint-high,3-doors,more-persons,lb-big,sf-med,acc
buying-low,maint-vmaint-high,3-doors,more-persons,lb-big,sf-high,acc
buying-low,maint-vmaint-high,4-doors,2-persons,lb-small,sf-low,unacc
buying-low,maint-vmaint-high,4-doors,2-persons,lb-small,sf-med,unacc
buying-low,maint-vmaint-high,4-doors,2-persons,lb-small,sf-high,unacc
buying-low,maint-vmaint-high,4-doors,2-persons,lb-med,sf-low,unacc
buying-low,maint-vmaint-high,4-doors,2-persons,lb-med,sf-med,unacc
buying-low,maint-vmaint-high,4-doors,2-persons,lb-med,sf-high,unacc
buying-low,maint-vmaint-high,4-doors,2-persons,lb-big,sf-low,unacc
buying-low,maint-vmaint-high,4-doors,2-persons,lb-big,sf-med,unacc
buying-low,maint-vmaint-high,4-doors,2-persons,lb-big,sf-high,unacc
buying-low,maint-vmaint-high,4-doors,4-persons,lb-small,sf-low,unacc
buying-low,maint-vmaint-high,4-doors,4-persons,lb-small,sf-med,unacc
buying-low,maint-vmaint-high,4-doors,4-persons,lb-small,sf-high,acc
buying-low,maint-vmaint-high,4-doors,4-persons,lb-med,sf-low,unacc
buying-low,maint-vmaint-high,4-doors,4-persons,lb-med,sf-med,acc
buying-low,maint-vmaint-high,4-doors,4-persons,lb-med,sf-high,acc
buying-low,maint-vmaint-high,4-doors,4-persons,lb-big,sf-low,unacc
buying-low,maint-vmaint-high,4-doors,4-persons,lb-big,sf-med,acc
buying-low,maint-vmaint-high,4-doors,4-persons,lb-big,sf-high,acc
